user_id,item_id,rating
user052,KWETIAU ALUANG BRAHRANG,2
user052,RM. Beringin Indah 1,3
user052,Waroeng Waswas,2
user052,Pondok Telaga Ikan,1
user052,Rumah Makan Elizabeth,2
user052,Kawasan Wisata Kuliner Pantai Padang,1
user052,Kafe Keboen,5
user052,Mie Ayam Jamur Spesial Haji Mahmud,3
user052,Bunda Kuliner,2
user052,TIARA WISATA KULINER,3
user052,UCOK DURIAN MEDAN,1
user052,Rumah Makan Family Haji Ramli,3
user052,Pasar Kuliner Kampung Melayu,4
user052,Mie Tiong Sim,3
user052,Kuliner tepi jalan pinggir sawah,4
user052,Lembur Kuring,1
user052,RUMAH MAKAN MUSLIM GUNDALING,4
user052,Jabu Berastagi,5
user052,Kuliner New Pasbar,4
user053,Wisata Alam Datuk,2
user053,WISATA ALAM KASIH,1
user053,Taman Wisata Alam Sibolangit,4
user053,Wisata Alam Sikabung-kabung,1
user053,Bukit Indah Simarjarunjung,1
user053,Bukit Sipisopiso,5
user053,Air Terjun Sigura-Gura,4
user053,Taman Alam Lumbini Berastagi,4
user053,Wisata Batu Katak,4
user053,Kawah Putih Dolok Tinggi Raja,1
user053,Pemandian alam Bah Damanik,1
user053,Wisata Sawah Pematang Johar,3
user053,Air Terjun Sikulikap,2
user053,TAMAN WISATA DANAU SIOMBAK MARELAN,2
user053,Penatapan Simarjarunjung,5
user053,The Waterfall - Taman Simalem Resort,5
user053,Penatapen Doulu,3
user053,Lau mentar canyon,3
user053,Danau Lau Kawar,3
user053,Wisata Alam Fishing-Camp Siarubung,3
user053,Wisata Alam Peken Tebu,2
user053,Wisata Alam Pohon Damai Simempar,5
user053,Bukit Lawang Wisata Alam,1
user053,Danau Toba Parapat,1
user053,Wisata Anugerah Indah Sippan,1
user053,GaBOk,4
user053,Danau Aek Natonang,3
user053,WISATA ALAM PASIR PUTIH PARPAREAN,3
user053,Wisata Alam Paya Sihorkor,5
user053,Geosite Sipinsur,3
user053,Pemandian Alam Gantang Rani,5
user053,Air Terjun Situmurun,3
user053,Wisata Alam Syaakirah The View and Resto,2
user053,Pemandian Alam Sejuk Pas,3
user053,Tanjung Unta,3
user053,Air Terjun Janji,4
user053,Air Terjun Sipisopiso,5
user053,Puncak Huta Ginjang,2
user053,WISATA ALAM BEDENG 7,4
user053,Wisata Alam Sini Suka,5
user053,Taman Eden 100,1
user053,Bukit Senyum,4
user053,Air Terjun Teroh-Teroh Petar,1
user053,T.GARDEN Little Bali in Medan,2
user053,Manigom Nauli,5
user053,Bukit Sipatungan,3
user053,Wisata Alam Tunggul Naga,1
user053,Rekreasi Lau Penda,4
user053,Ekowisata Mangrove Sicanang,2
user053,Puncak Merga Silima,4
user053,Wisata Alam Pantai Geger,4
user053,Pemandian Alam Tirta Sayum Sabah,4
user053,Pemandian kampung gunung,4
user053,Wisata Alam Mangrove Desa Silo Baru,5
user053,Posko Air Terjun Satu Hati (Tibrena),4
user053,Penatapan Pamah Simelir,4
user053,Bukit Doa,5
user053,Wisata Pemandian Alam Swembath (Loc: Sweembat),4
user053,wisata alam pemandian bahbolon huta bayu Desa Bartong,2
user053,Batu Gantung,3
user053,Aek Sijorni,3
user053,TAHURA (Taman Hutan Raya),3
user053,Air Terjun Efrata,2
user053,Wisata Punden Rejo,4
user053,Pemandian Alam Loknya,5
user053,Air Terjun Pelangi Indah,4
user053,Air Terjun Siringo,4
user053,Air Terjun Aek Limut,5
user053,Wisata Bunga,1
user053,Sibiobio Adventure Park,5
user053,Pemandian Sikabung-kabung,3
user053,Wisata alam Efrata,2
user053,Ecowisata batu katak,1
user053,Balai Besar Taman Nasional Gunung Leuser,2
user053,Objek wisata sungai 2 Rasa,4
user053,Salib Kasih,1
user053,Air Terjun Lau Lutih Tanjung Raja,4
user053,AIR TERJUN TURUNAN BUHIT (JABEL),4
user053,Wisata Sejahtera,4
user053,Wisata Alam Sidauruk,3
user053,Wisata Pemandian Alam SENTABI,1
user053,View Point Tongging Geopark Kaldera Toba,3
user053,WISATA INDAH SIPPAN (WIS) JUMA REBEN 2,1
user053,Kebun Teh Sidamanik,2
user053,Bukit Sibeabea,5
user053,Siregar Aek Nalas,3
user053,Air Terjun Sampuren Putih,1
user053,TAMAN ALAMTA JAYA,1
user053,Sungai Buih,1
user053,Kampung Ladang Outbound,5
user053,Wisata Danau Palas Asri,3
user053,Bukit Burung,2
user053,Puncak Hauma Hela,2
user053,Tangkahan CRU,5
user053,Pemandian Alam ULUTA,2
user053,Wisata Kampong Lama,3
user053,Wisata Alam,4
user053,Monkey Forest Umar Manik Sibaganding,2
user053,Simarjarunjung carabel,2
user053,Air terjun dua warna,2
user053,Arung Jeram Ancol,2
user053,Danau alam jaya tuntungan,5
user053,Pulo Bisky (Pantai Wisky),2
user053,Taman Seribu Bunga Raya,4
user053,Pasar Ikan Lama Medan,3
user053,Pasar Tomok,4
user053,Tjong A Fie Mansion,4
user053,Yuki Simpang Raya,1
user053,Museum Negeri Sumatera Utara,2
user053,Plaza Medan Fair,5
user053,Medan Mall,3
user053,Pasar Petisah Medan,5
user053,Mall Centre Point (Medan),5
user053,BINJAI MILENIAL MARKET,2
user053,Pantai Bali Lestari,1
user053,DeliPark Mall,4
user053,Wisata Merci Themepark and Resto,3
user053,Pekan Minggu Percut Sei Tuan Deli Serdang,1
user053,Thamrin Plaza,4
user053,Manhattan Times Square,3
user053,Pusat Pasar Pangaribuan,5
user053,Taman Bunga Sapo Juma,1
user053,Tikung Point,3
user053,Tjong Yong Hian Gallery,3
user053,Pertunjukan Tari Sigalegale,2
user053,Kota Sejarah,4
user053,Pajak Gotong Royong,3
user053,Suzuya Mall Rantau Prapat,4
user053,Pos Bloc Medan,5
user053,Gunung Sibayak,4
user053,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),1
user053,Istana Kaldera Unesco Geopark Danau Toba,3
user053,Desa Budaya Lingga,4
user053,Tugu Makam Raja Silahisabungan,4
user053,Tugu Perjuangan,3
user053,Cagar Budaya Situs Benteng Putri Hijau,1
user053,Taman Budaya Sumatera Utara,3
user053,Tugu Kol,3
user053,Rahmat International Wildlife Museum & Gallery,3
user053,Museum Perkebunan Indonesia (MUSPERIN-1),2
user053,Museum Sejarah Al-Qur'an Sumatera Utara,2
user053,Meriam Puntung,1
user053,Istana Raja Sisingamangaraja,2
user053,Situs Objek Diduga Cagar Budaya Batu Sijongjong dan Batu Sigadap,1
user053,Rumah Adat Karo GARISTA,5
user053,Museum Pusaka Karo,3
user053,Tempat Pengasingan Soekarno,5
user053,Museum Perjuangan Pers Sumatera Utara,3
user053,Replika ISTANA SERDANG,3
user053,Budayaland,4
user053,Cagar Budaya Puteri Hijau,4
user053,Museum Letjen Jamin Gintings,3
user053,"Wisata Desa Budaya To joyo ""SUGENG RAWUH""",5
user053,Tugu Toga Aritonang,3
user053,"Oud Médan , Warenhuis",5
user053,Tugu Perjuangan Berastagi,4
user053,Museum Daerah Deli Serdang,1
user053,Museum Situs Kotta Cinna,2
user053,Istana Maimun,3
user053,"Menara "" Hindia Belanda "" Tirtanadi",5
user053,Tugu Titik Nol Peradaban Islam Nusantara,5
user053,Candi Bahal I,2
user053,Museum Simalungun,1
user053,Vihara Gunung Timur,2
user053,Adipura Monument,2
user053,Medan Edu Fun,3
user053,Prima Wisata Edukasi Desa Selemak,5
user053,Avros Park,1
user053,Dusun Kreatif,5
user053,Kidsnesia (Pusat Edukasi TK & SD),3
user053,Kebun Efi,5
user053,Tempat Edukasi TK (Saparunesia Trip),2
user053,Central Park Zoo & Resort,4
user053,Ladang Edukasi - Mitra Outing Class Anda,5
user053,Taman Wisata Kera Sibaganding,1
user053,Taman Edukasi Binjai,1
user053,Kandang Rusa - Universitas Sumatera Utara,1
user053,Agrowisata Paloh Naga,1
user053,Taman Biro Rektor Universitas Sumatera Utara,2
user053,Taman Burung Cemara Asri,4
user053,Potret Edupark,2
user053,Edukasi Digital - Saparunesia Trip,3
user053,Tempat Edukasi SD - Saparunesia Trip,4
user053,PRIMA WISATA EDUKASI,2
user053,Rumah Makan Sipirok,4
user053,Wajir Seafood,1
user053,Sate Memeng,3
user053,Sawah Lukis,3
user053,Mie Aceh Titi Bobrok,1
user053,Rumah Makan Sinar Pagi,1
user053,Arrasyiid cookies cake snack,5
user053,Nasi Goreng Wak Ribut,1
user053,Rumah Makan Tabona,2
user053,Budaya Resto,3
user053,Kuliner Pagaruyung,5
user053,KAKUTA -Binjai,2
user053,Simpang tiga kuliner Kampoeng lama,3
user053,Wisata kuliner mangga Bridge,5
user053,Joglo28 kuliner,3
user053,SM Raja Kuliner,4
user053,Nasi Goreng Pemuda,2
user053,Rumah Makan Cahaya Putri,3
user053,Pasar Kamu (Pekan Sarapan Karya Anak Muda),4
user053,Wisata kuliner cinta lisa,1
user053,Rumah Makan Kebun Pondok Punokawan,1
user053,Pondok Naga Pantai Galau,1
user053,SIMPANG BODREX (Kuliner Pasar Miring),3
user053,Hasnah Kuliner,5
user053,Gundaling Farmstead,5
user053,Restoran Terapung,1
user053,Bihun Bebek Asie,3
user053,Green's Cafe Balige,1
user053,ALUN ALUN,1
user053,Kuliner Teh Pipih,2
user053,RM. Beringin Indah 2,4
user053,KAMPUNG NUSANTARA,4
user053,Warung Wajik Peceren H Ngadimin,5
user053,Waroeng Balek Kampoeng,5
user053,Pondok Surya,3
user053,Lontong Kak Lin,2
user053,KWETIAU ALUANG BRAHRANG,2
user053,RM. Beringin Indah 1,5
user053,Waroeng Waswas,5
user053,Pondok Telaga Ikan,2
user053,Rumah Makan Elizabeth,4
user053,Kawasan Wisata Kuliner Pantai Padang,3
user053,Kafe Keboen,1
user053,Mie Ayam Jamur Spesial Haji Mahmud,2
user053,Bunda Kuliner,5
user053,TIARA WISATA KULINER,2
user053,UCOK DURIAN MEDAN,3
user053,Rumah Makan Family Haji Ramli,2
user053,Pasar Kuliner Kampung Melayu,3
user053,Mie Tiong Sim,5
user053,Kuliner tepi jalan pinggir sawah,5
user053,Lembur Kuring,2
user053,RUMAH MAKAN MUSLIM GUNDALING,5
user053,Jabu Berastagi,2
user053,Kuliner New Pasbar,5
user054,Wisata Alam Datuk,1
user054,WISATA ALAM KASIH,4
user054,Taman Wisata Alam Sibolangit,5
user054,Wisata Alam Sikabung-kabung,1
user054,Bukit Indah Simarjarunjung,5
user054,Bukit Sipisopiso,1
user054,Air Terjun Sigura-Gura,2
user054,Taman Alam Lumbini Berastagi,4
user054,Wisata Batu Katak,4
user054,Kawah Putih Dolok Tinggi Raja,4
user054,Pemandian alam Bah Damanik,2
user054,Wisata Sawah Pematang Johar,2
user054,Air Terjun Sikulikap,1
user054,TAMAN WISATA DANAU SIOMBAK MARELAN,1
user054,Penatapan Simarjarunjung,3
user054,The Waterfall - Taman Simalem Resort,4
user054,Penatapen Doulu,2
user054,Lau mentar canyon,4
user054,Danau Lau Kawar,3
user054,Wisata Alam Fishing-Camp Siarubung,4
user054,Wisata Alam Peken Tebu,3
user054,Wisata Alam Pohon Damai Simempar,1
user054,Bukit Lawang Wisata Alam,4
user054,Danau Toba Parapat,3
user054,Wisata Anugerah Indah Sippan,3
user054,GaBOk,1
user054,Danau Aek Natonang,5
user054,WISATA ALAM PASIR PUTIH PARPAREAN,1
user054,Wisata Alam Paya Sihorkor,5
user054,Geosite Sipinsur,3
user054,Pemandian Alam Gantang Rani,5
user054,Air Terjun Situmurun,4
user054,Wisata Alam Syaakirah The View and Resto,3
user054,Pemandian Alam Sejuk Pas,1
user054,Tanjung Unta,3
user054,Air Terjun Janji,4
user054,Air Terjun Sipisopiso,1
user054,Puncak Huta Ginjang,2
user054,WISATA ALAM BEDENG 7,5
user054,Wisata Alam Sini Suka,4
user054,Taman Eden 100,2
user054,Bukit Senyum,4
user054,Air Terjun Teroh-Teroh Petar,2
user054,T.GARDEN Little Bali in Medan,5
user054,Manigom Nauli,1
user054,Bukit Sipatungan,5
user054,Wisata Alam Tunggul Naga,3
user054,Rekreasi Lau Penda,5
user054,Ekowisata Mangrove Sicanang,5
user054,Puncak Merga Silima,5
user054,Wisata Alam Pantai Geger,3
user054,Pemandian Alam Tirta Sayum Sabah,4
user054,Pemandian kampung gunung,4
user054,Wisata Alam Mangrove Desa Silo Baru,3
user054,Posko Air Terjun Satu Hati (Tibrena),1
user054,Penatapan Pamah Simelir,5
user054,Bukit Doa,4
user054,Wisata Pemandian Alam Swembath (Loc: Sweembat),4
user054,wisata alam pemandian bahbolon huta bayu Desa Bartong,5
user054,Batu Gantung,2
user054,Aek Sijorni,4
user054,TAHURA (Taman Hutan Raya),1
user054,Air Terjun Efrata,4
user054,Wisata Punden Rejo,5
user054,Pemandian Alam Loknya,1
user054,Air Terjun Pelangi Indah,3
user054,Air Terjun Siringo,5
user054,Air Terjun Aek Limut,4
user054,Wisata Bunga,5
user054,Sibiobio Adventure Park,4
user054,Pemandian Sikabung-kabung,2
user054,Wisata alam Efrata,5
user054,Ecowisata batu katak,1
user054,Balai Besar Taman Nasional Gunung Leuser,2
user054,Objek wisata sungai 2 Rasa,1
user054,Salib Kasih,2
user054,Air Terjun Lau Lutih Tanjung Raja,3
user054,AIR TERJUN TURUNAN BUHIT (JABEL),1
user054,Wisata Sejahtera,5
user054,Wisata Alam Sidauruk,1
user054,Wisata Pemandian Alam SENTABI,2
user054,View Point Tongging Geopark Kaldera Toba,3
user054,WISATA INDAH SIPPAN (WIS) JUMA REBEN 2,4
user054,Kebun Teh Sidamanik,4
user054,Bukit Sibeabea,5
user054,Siregar Aek Nalas,5
user054,Air Terjun Sampuren Putih,3
user054,TAMAN ALAMTA JAYA,5
user054,Sungai Buih,2
user054,Kampung Ladang Outbound,5
user054,Wisata Danau Palas Asri,4
user054,Bukit Burung,3
user054,Puncak Hauma Hela,4
user054,Tangkahan CRU,5
user054,Pemandian Alam ULUTA,5
user054,Wisata Kampong Lama,2
user054,Wisata Alam,1
user054,Monkey Forest Umar Manik Sibaganding,1
user054,Simarjarunjung carabel,4
user054,Air terjun dua warna,5
user054,Arung Jeram Ancol,5
user054,Danau alam jaya tuntungan,3
user054,Pulo Bisky (Pantai Wisky),2
user054,Taman Seribu Bunga Raya,3
user054,Pasar Ikan Lama Medan,1
user054,Pasar Tomok,1
user054,Tjong A Fie Mansion,2
user054,Yuki Simpang Raya,2
user054,Museum Negeri Sumatera Utara,3
user054,Plaza Medan Fair,3
user054,Medan Mall,5
user054,Pasar Petisah Medan,1
user054,Mall Centre Point (Medan),1
user054,BINJAI MILENIAL MARKET,5
user054,Pantai Bali Lestari,4
user054,DeliPark Mall,3
user054,Wisata Merci Themepark and Resto,3
user054,Pekan Minggu Percut Sei Tuan Deli Serdang,4
user054,Thamrin Plaza,1
user054,Manhattan Times Square,4
user054,Pusat Pasar Pangaribuan,4
user054,Taman Bunga Sapo Juma,2
user054,Tikung Point,3
user054,Tjong Yong Hian Gallery,4
user054,Pertunjukan Tari Sigalegale,4
user054,Kota Sejarah,1
user054,Pajak Gotong Royong,2
user054,Suzuya Mall Rantau Prapat,1
user054,Pos Bloc Medan,5
user054,Gunung Sibayak,3
user054,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),1
user054,Istana Kaldera Unesco Geopark Danau Toba,5
user054,Desa Budaya Lingga,4
user054,Tugu Makam Raja Silahisabungan,1
user054,Tugu Perjuangan,3
user054,Cagar Budaya Situs Benteng Putri Hijau,1
user054,Taman Budaya Sumatera Utara,5
user054,Tugu Kol,1
user054,Rahmat International Wildlife Museum & Gallery,3
user054,Museum Perkebunan Indonesia (MUSPERIN-1),1
user054,Museum Sejarah Al-Qur'an Sumatera Utara,4
user054,Meriam Puntung,2
user054,Istana Raja Sisingamangaraja,3
user054,Situs Objek Diduga Cagar Budaya Batu Sijongjong dan Batu Sigadap,3
user054,Rumah Adat Karo GARISTA,5
user054,Museum Pusaka Karo,3
user054,Tempat Pengasingan Soekarno,4
user054,Museum Perjuangan Pers Sumatera Utara,2
user054,Replika ISTANA SERDANG,1
user054,Budayaland,4
user054,Cagar Budaya Puteri Hijau,3
user054,Museum Letjen Jamin Gintings,2
user054,"Wisata Desa Budaya To joyo ""SUGENG RAWUH""",3
user054,Tugu Toga Aritonang,1
user054,"Oud Médan , Warenhuis",2
user054,Tugu Perjuangan Berastagi,2
user054,Museum Daerah Deli Serdang,2
user054,Museum Situs Kotta Cinna,1
user054,Istana Maimun,3
user054,"Menara "" Hindia Belanda "" Tirtanadi",4
user054,Tugu Titik Nol Peradaban Islam Nusantara,2
user054,Candi Bahal I,4
user054,Museum Simalungun,1
user054,Vihara Gunung Timur,3
user054,Adipura Monument,4
user054,Medan Edu Fun,4
user054,Prima Wisata Edukasi Desa Selemak,5
user054,Avros Park,2
user054,Dusun Kreatif,2
user054,Kidsnesia (Pusat Edukasi TK & SD),3
user054,Kebun Efi,1
user054,Tempat Edukasi TK (Saparunesia Trip),1
user054,Central Park Zoo & Resort,1
user054,Ladang Edukasi - Mitra Outing Class Anda,1
user054,Taman Wisata Kera Sibaganding,3
user054,Taman Edukasi Binjai,5
user054,Kandang Rusa - Universitas Sumatera Utara,3
user054,Agrowisata Paloh Naga,1
user054,Taman Biro Rektor Universitas Sumatera Utara,2
user054,Taman Burung Cemara Asri,3
user054,Potret Edupark,3
user054,Edukasi Digital - Saparunesia Trip,2
user054,Tempat Edukasi SD - Saparunesia Trip,5
user054,PRIMA WISATA EDUKASI,5
user054,Rumah Makan Sipirok,1
user054,Wajir Seafood,5
user054,Sate Memeng,2
user054,Sawah Lukis,1
user054,Mie Aceh Titi Bobrok,1
user054,Rumah Makan Sinar Pagi,2
user054,Arrasyiid cookies cake snack,4
user054,Nasi Goreng Wak Ribut,3
user054,Rumah Makan Tabona,3
user054,Budaya Resto,4
user054,Kuliner Pagaruyung,1
user054,KAKUTA -Binjai,3
user054,Simpang tiga kuliner Kampoeng lama,1
user054,Wisata kuliner mangga Bridge,2
user054,Joglo28 kuliner,5
user054,SM Raja Kuliner,5
user054,Nasi Goreng Pemuda,5
user054,Rumah Makan Cahaya Putri,2
user054,Pasar Kamu (Pekan Sarapan Karya Anak Muda),2
user054,Wisata kuliner cinta lisa,3
user054,Rumah Makan Kebun Pondok Punokawan,5
user054,Pondok Naga Pantai Galau,1
user054,SIMPANG BODREX (Kuliner Pasar Miring),1
user054,Hasnah Kuliner,4
user054,Gundaling Farmstead,3
user054,Restoran Terapung,2
user054,Bihun Bebek Asie,5
user054,Green's Cafe Balige,5
user054,ALUN ALUN,3
user054,Kuliner Teh Pipih,4
user054,RM. Beringin Indah 2,5
user054,KAMPUNG NUSANTARA,5
user054,Warung Wajik Peceren H Ngadimin,4
user054,Waroeng Balek Kampoeng,5
user054,Pondok Surya,4
user054,Lontong Kak Lin,5
user054,KWETIAU ALUANG BRAHRANG,4
user054,RM. Beringin Indah 1,2
user054,Waroeng Waswas,3
user054,Pondok Telaga Ikan,4
user054,Rumah Makan Elizabeth,3
user054,Kawasan Wisata Kuliner Pantai Padang,3
user054,Kafe Keboen,1
user054,Mie Ayam Jamur Spesial Haji Mahmud,2
user054,Bunda Kuliner,2
user054,TIARA WISATA KULINER,3
user054,UCOK DURIAN MEDAN,5
user054,Rumah Makan Family Haji Ramli,3
user054,Pasar Kuliner Kampung Melayu,2
user054,Mie Tiong Sim,4
user054,Kuliner tepi jalan pinggir sawah,1
user054,Lembur Kuring,3
user054,RUMAH MAKAN MUSLIM GUNDALING,3
user054,Jabu Berastagi,2
user054,Kuliner New Pasbar,5
user055,Wisata Alam Datuk,2
user055,WISATA ALAM KASIH,3
user055,Taman Wisata Alam Sibolangit,4
user055,Wisata Alam Sikabung-kabung,4
user055,Bukit Indah Simarjarunjung,2
user055,Bukit Sipisopiso,4
user055,Air Terjun Sigura-Gura,3
user055,Taman Alam Lumbini Berastagi,2
user055,Wisata Batu Katak,1
user055,Kawah Putih Dolok Tinggi Raja,4
user055,Pemandian alam Bah Damanik,3
user055,Wisata Sawah Pematang Johar,1
user055,Air Terjun Sikulikap,3
user055,TAMAN WISATA DANAU SIOMBAK MARELAN,3
user055,Penatapan Simarjarunjung,5
user055,The Waterfall - Taman Simalem Resort,5
user055,Penatapen Doulu,2
user055,Lau mentar canyon,5
user055,Danau Lau Kawar,5
user055,Wisata Alam Fishing-Camp Siarubung,3
user055,Wisata Alam Peken Tebu,4
user055,Wisata Alam Pohon Damai Simempar,1
user055,Bukit Lawang Wisata Alam,5
user055,Danau Toba Parapat,1
user055,Wisata Anugerah Indah Sippan,5
user055,GaBOk,5
user055,Danau Aek Natonang,2
user055,WISATA ALAM PASIR PUTIH PARPAREAN,1
user055,Wisata Alam Paya Sihorkor,5
user055,Geosite Sipinsur,5
user055,Pemandian Alam Gantang Rani,4
user055,Air Terjun Situmurun,5
user055,Wisata Alam Syaakirah The View and Resto,1
user055,Pemandian Alam Sejuk Pas,3
user055,Tanjung Unta,1
user055,Air Terjun Janji,3
user055,Air Terjun Sipisopiso,1
user055,Puncak Huta Ginjang,4
user055,WISATA ALAM BEDENG 7,3
user055,Wisata Alam Sini Suka,1
user055,Taman Eden 100,2
user055,Bukit Senyum,1
user055,Air Terjun Teroh-Teroh Petar,5
user055,T.GARDEN Little Bali in Medan,5
user055,Manigom Nauli,2
user055,Bukit Sipatungan,4
user055,Wisata Alam Tunggul Naga,1
user055,Rekreasi Lau Penda,3
user055,Ekowisata Mangrove Sicanang,2
user055,Puncak Merga Silima,4
user055,Wisata Alam Pantai Geger,3
user055,Pemandian Alam Tirta Sayum Sabah,2
user055,Pemandian kampung gunung,5
user055,Wisata Alam Mangrove Desa Silo Baru,4
user055,Posko Air Terjun Satu Hati (Tibrena),2
user055,Penatapan Pamah Simelir,2
user055,Bukit Doa,1
user055,Wisata Pemandian Alam Swembath (Loc: Sweembat),4
user055,wisata alam pemandian bahbolon huta bayu Desa Bartong,1
user055,Batu Gantung,1
user055,Aek Sijorni,1
user055,TAHURA (Taman Hutan Raya),4
user055,Air Terjun Efrata,5
user055,Wisata Punden Rejo,2
user055,Pemandian Alam Loknya,4
user055,Air Terjun Pelangi Indah,2
user055,Air Terjun Siringo,1
user055,Air Terjun Aek Limut,4
user055,Wisata Bunga,3
user055,Sibiobio Adventure Park,3
user055,Pemandian Sikabung-kabung,2
user055,Wisata alam Efrata,1
user055,Ecowisata batu katak,1
user055,Balai Besar Taman Nasional Gunung Leuser,3
user055,Objek wisata sungai 2 Rasa,5
user055,Salib Kasih,2
user055,Air Terjun Lau Lutih Tanjung Raja,2
user055,AIR TERJUN TURUNAN BUHIT (JABEL),3
user055,Wisata Sejahtera,5
user055,Wisata Alam Sidauruk,3
user055,Wisata Pemandian Alam SENTABI,4
user055,View Point Tongging Geopark Kaldera Toba,4
user055,WISATA INDAH SIPPAN (WIS) JUMA REBEN 2,2
user055,Kebun Teh Sidamanik,4
user055,Bukit Sibeabea,3
user055,Siregar Aek Nalas,2
user055,Air Terjun Sampuren Putih,1
user055,TAMAN ALAMTA JAYA,2
user055,Sungai Buih,1
user055,Kampung Ladang Outbound,1
user055,Wisata Danau Palas Asri,2
user055,Bukit Burung,3
user055,Puncak Hauma Hela,1
user055,Tangkahan CRU,3
user055,Pemandian Alam ULUTA,2
user055,Wisata Kampong Lama,4
user055,Wisata Alam,1
user055,Monkey Forest Umar Manik Sibaganding,5
user055,Simarjarunjung carabel,2
user055,Air terjun dua warna,3
user055,Arung Jeram Ancol,2
user055,Danau alam jaya tuntungan,2
user055,Pulo Bisky (Pantai Wisky),1
user055,Taman Seribu Bunga Raya,3
user055,Pasar Ikan Lama Medan,5
user055,Pasar Tomok,5
user055,Tjong A Fie Mansion,2
user055,Yuki Simpang Raya,5
user055,Museum Negeri Sumatera Utara,5
user055,Plaza Medan Fair,5
user055,Medan Mall,2
user055,Pasar Petisah Medan,4
user055,Mall Centre Point (Medan),3
user055,BINJAI MILENIAL MARKET,3
user055,Pantai Bali Lestari,3
user055,DeliPark Mall,1
user055,Wisata Merci Themepark and Resto,1
user055,Pekan Minggu Percut Sei Tuan Deli Serdang,1
user055,Thamrin Plaza,5
user055,Manhattan Times Square,5
user055,Pusat Pasar Pangaribuan,3
user055,Taman Bunga Sapo Juma,4
user055,Tikung Point,2
user055,Tjong Yong Hian Gallery,2
user055,Pertunjukan Tari Sigalegale,4
user055,Kota Sejarah,5
user055,Pajak Gotong Royong,5
user055,Suzuya Mall Rantau Prapat,5
user055,Pos Bloc Medan,1
user055,Gunung Sibayak,1
user055,Batu Kursi Raja Siallagan ( Stone Chair of King Siallagan ),4
user055,Istana Kaldera Unesco Geopark Danau Toba,4
user055,Desa Budaya Lingga,2
user055,Tugu Makam Raja Silahisabungan,2
user055,Tugu Perjuangan,5
user055,Cagar Budaya Situs Benteng Putri Hijau,3
user055,Taman Budaya Sumatera Utara,1
user055,Tugu Kol,3
user055,Rahmat International Wildlife Museum & Gallery,5
user055,Museum Perkebunan Indonesia (MUSPERIN-1),1
user055,Museum Sejarah Al-Qur'an Sumatera Utara,2
user055,Meriam Puntung,4
user055,Istana Raja Sisingamangaraja,5
user055,Situs Objek Diduga Cagar Budaya Batu Sijongjong dan Batu Sigadap,1
user055,Rumah Adat Karo GARISTA,1
user055,Museum Pusaka Karo,2
user055,Tempat Pengasingan Soekarno,4
user055,Museum Perjuangan Pers Sumatera Utara,1
user055,Replika ISTANA SERDANG,4
user055,Budayaland,1
user055,Cagar Budaya Puteri Hijau,3
user055,Museum Letjen Jamin Gintings,1
user055,"Wisata Desa Budaya To joyo ""SUGENG RAWUH""",4
user055,Tugu Toga Aritonang,2
user055,"Oud Médan , Warenhuis",2
user055,Tugu Perjuangan Berastagi,5
user055,Museum Daerah Deli Serdang,4
user055,Museum Situs Kotta Cinna,4
user055,Istana Maimun,2
user055,"Menara "" Hindia Belanda "" Tirtanadi",4
user055,Tugu Titik Nol Peradaban Islam Nusantara,5
user055,Candi Bahal I,2
user055,Museum Simalungun,2
user055,Vihara Gunung Timur,3
user055,Adipura Monument,5
user055,Medan Edu Fun,2
user055,Prima Wisata Edukasi Desa Selemak,4
user055,Avros Park,4
user055,Dusun Kreatif,2
user055,Kidsnesia (Pusat Edukasi TK & SD),4
user055,Kebun Efi,2
user055,Tempat Edukasi TK (Saparunesia Trip),4
user055,Central Park Zoo & Resort,5
user055,Ladang Edukasi - Mitra Outing Class Anda,4
user055,Taman Wisata Kera Sibaganding,5
user055,Taman Edukasi Binjai,4
user055,Kandang Rusa - Universitas Sumatera Utara,3
user055,Agrowisata Paloh Naga,5
user055,Taman Biro Rektor Universitas Sumatera Utara,3
user055,Taman Burung Cemara Asri,4
user055,Potret Edupark,1
user055,Edukasi Digital - Saparunesia Trip,2
user055,Tempat Edukasi SD - Saparunesia Trip,2
user055,PRIMA WISATA EDUKASI,5
user055,Rumah Makan Sipirok,2
user055,Wajir Seafood,5
user055,Sate Memeng,1
user055,Sawah Lukis,5
user055,Mie Aceh Titi Bobrok,2
user055,Rumah Makan Sinar Pagi,3
user055,Arrasyiid cookies cake snack,4
user055,Nasi Goreng Wak Ribut,4
user055,Rumah Makan Tabona,5
user055,Budaya Resto,2
user055,Kuliner Pagaruyung,3
user055,KAKUTA -Binjai,3
user055,Simpang tiga kuliner Kampoeng lama,5
user055,Wisata kuliner mangga Bridge,4
user055,Joglo28 kuliner,5
user055,SM Raja Kuliner,3
user055,Nasi Goreng Pemuda,3
user055,Rumah Makan Cahaya Putri,2
user055,Pasar Kamu (Pekan Sarapan Karya Anak Muda),5
user055,Wisata kuliner cinta lisa,2
user055,Rumah Makan Kebun Pondok Punokawan,2
user055,Pondok Naga Pantai Galau,3
user055,SIMPANG BODREX (Kuliner Pasar Miring),4
user055,Hasnah Kuliner,5
user055,Gundaling Farmstead,2
user055,Restoran Terapung,3
